ratio,item,unit,whep_code,polity_name,source,median_value,area,n,item_median_intensity,assertion_keys,known_flow,flow_origin_iso3
32.26820409971525,groundnuts,1000 hectares,IND-1949-2025,India,fao1952,4504.0,3151797.0640165973,3,4.4285886226149405e-05,india|fao1952|1949-1951,,
32.26333440287858,sesame seed,tonnes,PAL-1920-1948,Palestine (1920-1948),iia,3800.0,27008.92924128763,23,0.004360808143068674,israel|iia|1922-1945,,
32.14055489467447,pesticides arsenicals,tonnes,BEL-1831-2025,Belgium,fao1952,175.0,30692.03925557064,6,0.00017740217220788145,belgium|fao1952|1937-1951,,
32.10467701832914,sugar cane,tonnes,TWN-1895-1945,Formosa (Japanese Taiwan),mitchell,348500.0,35993.63707155193,46,0.3015843103313033,china taiwan province of|mitchell|1896-1944,,
32.00274514400992,p,tonnes,TUN-1881-2025,Tunisia,iia,1562316.5,155470.55738364244,18,0.3140028796474058,tunisia|iia|1909-1945,,
32.00231957593611,"coffee, green",tonnes,GTM-1821-2025,Guatemala,juan,50350.0,109117.54457073574,58,0.014418611242477926,guatemala|juan|1900-1960,,
31.978517008416112,hops,1000 tonnes,F51-1918-1938,Czechoslovakia (1918-1938),fao1952,9.7,140306.01867415186,1,2.161907525932986e-06,czechoslovakia|fao1952|1937-1937,,
31.974667520947435,pigs,1000 heads,MLT-1800-2025,Malta,fao1952,20.0,291.8686793911891,3,0.002143070535283847,malta|fao1952|1939-1951,,
31.943295438268088,use builton wasteland,1000 hectares,GIB-1800-2025,Gibraltar,fao1952,6.0,7.148236781705717,1,0.026276807670378346,gibraltar|fao1952|1937-1951,,
31.940875902193714,rice paddy,1000 tonnes,PAK-1937-1947,"Pakistan (territory within British India, 1937–1947)",fao1952,11169.0,932577.4281563342,1,0.0003749579531697933,pakistan|fao1952|1937-1940,,
31.92068603512951,use builton wasteland,1000 hectares,MCO-1800-2025,Monaco,fao1952,2.0,2.38443329120421,1,0.026276807670378346,monaco|fao1952|1937-1951,,
31.849355062589133,total tractors agriculture,number,USA-1867-1959,United States (1867-1959),fao1952,3786000.0,8906416.741310216,3,0.013346793917923224,united states|fao1952|1931-1951; united states and dependent territories|fao1952|1949-1951,,
31.831231747803884,wheel tractors agriculture,number,ITA-1919-2025,Italy,fao1952,47527.0,300310.4439810905,3,0.004971832868108485,italy|fao1952|1937-1951; ltaly|fao1952|1949-1951,,
31.807825448903262,"rice, paddy",ha,PAK-1937-1947,"Pakistan (territory within British India, 1937–1947)",mitchell,9123000.0,932577.4281563342,2,0.3075521700544461,pakistan|mitchell|1945-1946,,
31.772116782681564,edible pig fat,1000 tonnes,NLD-1830-2025,Netherlands,fao1952,19.0,38295.46118907003,9,1.5615652886953084e-05,netherlands|fao1952|1937-1951; necherlands|fao1952|1949-1951,,
31.745970170374235,"other citrus fruit, n.e.c.",tonnes,LBN-1920-1944,Lebanon (1920-1944),mitchell,56500.0,10199.46189186542,4,0.17449483815301534,lebanon|mitchell|1940-1943,,
31.681367373899487,lemons and limes,tonnes,ITA-1870-1919,Italy (1870-1919),juan,267300.0,284847.5059880116,49,0.02961983397613065,italy|juan|1870-1918,,
31.670589691483617,wine,tonnes,MLT-1800-2025,Malta,iia,3288.3,291.8686793911891,22,0.35573597719855443,malta|iia|1909-1945,,
31.6704204355084,total tractors agriculture,number,CHE-1800-2025,Switzerland,fao1952,17530.0,41471.63260807535,3,0.013346793917923224,switzerland|fao1952|1936-1951,,
31.664002595641165,sunflower seed,ha,HUN-1940-1944,Hungary (1940-1944),juan,276000.0,152441.3128142145,4,0.05717953106849637,hungary|juan|1940-1943,,
31.658131950852514,"silk-worm cocoons, reelable",tonnes,LBN-1944-2025,Lebanon,iia,565.0,10199.46189186542,2,0.001749789891421794,lebanon|iia|1944-1945,,
31.652940688499374,tea,tonnes,TWN-1895-1945,Formosa (Japanese Taiwan),iia,11535.826000000001,35993.63707155193,4,0.010125323310140025,china taiwan province of|iia|1909-1944,,
31.639510386772773,cotton lint,ha,BRB-1800-2025,Barbados,iia,931.0,434.58445270912586,21,0.06770889735806021,barbados|iia|1909-1943,,
31.592480795355343,"cacao, beans",ha,GLP-1816-2025,Guadeloupe,iia,3000.0,1650.2244307993958,26,0.0575432666059208,guadeloupe|iia|1909-1945,,
31.522609014538823,grapes,1000 tonnes,MLT-1800-2025,Malta,fao1952,4.5,291.8686793911891,4,0.0004891058591250472,malta|fao1952|1939-1951,,
31.50081404009324,milk,1000 tonnes,BMU-1684-1968,British Crown Colony of Bermuda,fao1952,3.0,67.8255295223494,3,0.0014041266581749038,bermuda|fao1952|1937-1951,,
31.429713300856683,"tangerines, mandarins, clementines, satsumas",tonnes,JPN-1895-1945,Japanese Empire,iia,316803.2,626507.2861088028,10,0.016088776334604014,japan|iia|1909-1944; palau|iia|1915-1918,,
31.429218602506175,"beans, dry",ha,HUN-1938-1940,Hungary (1938-1940),juan,415000.0,108813.78983171615,2,0.12134742824336048,hungary|juan|1938-1939,,
31.420778786770846,total tractors agriculture,number,DNK-1920-2025,Denmark,fao1952,17881.0,42638.10583746177,3,0.013346793917923224,denmark|fao1952|1937-1951,,
31.405391428033656,flax fibre and tow,ha,LTU-1940-1991,Lithuanian SSR,juan,94000.0,55903.56442743159,1,0.053540712138779645,lithuania|juan|1940-1940,,
31.366944823918548,"coffee, green",tonnes,GTM-1821-2025,Guatemala,iia,49350.350000000006,109117.54457073574,4,0.014418611242477926,guatemala|iia|1910-1945,,
31.36145672231779,potatoes,tonnes,LTU-1918-1940,Lithuania (interwar republic),juan,1824400.0,55903.56442743159,19,1.040601234644152,lithuania|juan|1919-1939,,
31.360011180762058,soybeans,ha,CHN-1932-1945,China (1932-1945),iia,4943000.0,6710151.482952717,10,0.023489949172274996,china mainland|iia|1932-1944,,
31.28928171851984,phosphate rock,1000 tonnes,TUN-1881-2025,Tunisia,fao1952,1253.0,155470.55738364244,6,0.00025757714307060326,tunisia|fao1952|1937-1951,,
31.279843358727668,"cacao, beans",ha,GHA-1898-1957,Ghana (1898-1957),iia,382400.0,212451.0108587234,20,0.0575432666059208,ghana|iia|1909-1945,,
31.27923571163583,commercial nitrogenous fertilizers,1000 tonnes,GBR-1921-2025,United Kingdom,fao1952,214.0,243963.92905649156,8,2.8043487484389995e-05,united kingdom|fao1952|1937-1951; united kingdom great britain|fao1952|1937-1951,,
31.273202769061374,"groundnuts, with shell",tonnes,NGA-1960-1961,Nigeria (1960-1961),mitchell,1150000.0,862490.9493251519,1,0.04263545805358459,nigeria|mitchell|1960-1960,,
31.256428431443787,p,tonnes,PYF-1800-2025,French Polynesia,iia,39285.0,4002.7067671664913,17,0.3140028796474058,french polynesia|iia|1909-1937,,
31.19293844081444,maize,tonnes,HUN-1920-1938,Hungary (1920-1938),juan,1773335.0,93004.31166177182,18,0.6112676534626276,hungary|juan|1920-1937,,
31.16754215568416,maize,ha,ROU-1919-1920,Romania (1919-1920),juan,2732200.0,141304.95080324486,1,0.6203725216879182,romania|juan|1919-1919,,
31.113299654561786,rice paddy,1000 hectares,FID-1887-1954,French Indochina,fao1952,5590.0,753049.4738884472,1,0.0002385845005827523,indochina viet nam|fao1952|1937-1951; indochina|fao1952|1937-1951,,
31.109081297852153,poultry,1000 heads,RYU-1937-1945,Ryukyu Islands / Okinawa Prefecture (Japanese),fao1952,356.0,2336.8360149164137,1,0.004897050411867877,ryukyu islands|fao1952|1937-1939,,
31.085231688146937,raisins,tonnes,CYP-1879-2025,Cyprus,iia,3600.0,9123.352706704041,23,0.012693866518375212,cyprus|iia|1909-1945,,
31.062587493024424,crawler tractors agriculture,number,ITA-1919-2025,Italy,fao1952,9414.0,300310.4439810905,3,0.001009174175679762,italy|fao1952|1937-1951; ltaly|fao1952|1949-1951,,
31.056964591678966,flax fibre and tow,tonnes,LTU-1918-1940,Lithuania (interwar republic),juan,29760.0,55903.56442743159,18,0.017140931543133633,lithuania|juan|1919-1939,,
30.998976061565465,tea,1000 tonnes,TWN-1895-1945,Formosa (Japanese Taiwan),fao1952,11.6,35993.63707155193,1,1.039644612091253e-05,china taiwan|fao1952|1937-1937,,
30.98710569266871,jute,tonnes,NPL-1816-2025,Nepal,iia,10165.3,148391.47487474416,22,0.0022107021587438724,nepal|iia|1922-1944,,
30.984841881467762,edible pig fat,1000 tonnes,HUN-1947-2025,Hungary (1947-2025),fao1952,45.0,93004.31166177182,1,1.5615652886953084e-05,hungary|fao1952|1947-1951,,
30.97402996032144,"beans, dry",ha,F248-1947-1991,Yugoslavia (1947-1991),juan,959000.0,255146.9119704287,12,0.12134742824336048,yugoslav sfr|juan|1947-1960,,
30.94484396200774,potatoes,tonnes,DNK-1920-2025,Denmark,juan,1373000.0,42638.10583746177,41,1.040601234644152,denmark|juan|1920-1960,,
30.9214470972308,meat,1000 tonnes,BEL-1831-2025,Belgium,fao1952,142.0,30692.03925557064,16,0.00014962452649997936,belgium|fao1952|1937-1951,,
30.836676719411006,irrigation arable land orchards vineyards,1000 hectares,TWN-1945-2025,Taiwan,fao1952,493.3,35993.63707155193,1,0.0004444447846753994,china taiwan|fao1952|1948-1951; taiwan|fao1952|1949-1951,,
30.73151329045364,sweet potatoes yams,1000 hectares,VCT-1833-2025,Saint Vincent and the Grenadines,fao1952,2.0,393.7157412058466,3,0.0001652963525547975,british west indies st vincent|fao1952|1939-1951; br west indies st vincent|fao1952|1949-1951; windward islands st vincent|fao1952|1950-1950,,
30.672276208195544,wheel tractors agriculture,number,SWE-1905-2025,Sweden,fao1952,68000.0,445909.1511104987,3,0.004971832868108485,sweden|fao1952|1937-1951,,
30.653422683244287,"beans, dry",ha,ROU-1940-1947,Romania (1940-1947),juan,721000.0,193832.10595350157,7,0.12134742824336048,romania|juan|1940-1946,,
30.610463926016873,beer of barley,tonnes,AUT-1800-1918,Austria (Cisleithania),mitchell,956880.0,300303.7544040626,63,0.10409426519973411,austria|mitchell|1851-1917,,
30.566632855659147,coffee,1000 tonnes,PRI-1800-2025,Puerto Rico,fao1952,9.6,8972.444342985882,4,3.500361185590796e-05,puerto rico|fao1952|1935-1951,,
30.50310382970646,groundnuts,1000 tonnes,GNB-1886-1974,Guinea-Bissau (1886-1974),fao1952,31.0,33185.157456664696,2,3.062483645856704e-05,portuguese guinea|fao1952|1934-1951,,
30.48855025431278,"oil, olive, virgin",tonnes,GRC-1881-1913,Greece (1881–1913),iia,82506.7,63611.58790153088,1,0.04254183378069144,greece|iia|1911-1911,,
30.486074415542063,"oil, olive, virgin",tonnes,GRC-1881-1913,Greece (1881–1913),juan,82500.0,63611.58790153088,1,0.04254183378069144,greece|juan|1899-1913,,
30.46518190780676,other meat,1000 tonnes,TWN-1945-2025,Taiwan,fao1952,17.1,35993.63707155193,2,1.5594325731753717e-05,china taiwan|fao1952|1948-1951; taiwan|fao1952|1949-1951,,
30.44468442295663,camels,1000 heads,BSS-1884-1960,British Somaliland Protectorate (1884-1960),fao1952,2000.0,171627.43014516443,2,0.0003827646476824781,british somaliland|fao1952|1937-1951,,
30.381783046867703,grapes for wine,1000 tonnes,ITA-1919-2025,Italy,fao1952,6072.5,300310.4439810905,4,0.0006655548143222221,italy|fao1952|1937-1951; ltaly|fao1952|1949-1951,,
30.34286688137985,garlic,tonnes,ITA-1919-2025,Italy,juan,40420.0,300310.4439810905,7,0.004435772471556992,italy|juan|1919-1960,,
30.319400105868247,"eggs, hen, in shell",tonnes,GBR-1921-2025,United Kingdom,iia,393146.6,243963.92905649156,12,0.05315061583743646,united kingdom|iia|1921-1945,,
30.278074893545277,grapes,tonnes,PRT-1800-2025,Portugal,iia,1086800.0,91804.90167728892,3,0.3909808631507594,portugal|iia|1910-1945,,
30.217032589909344,sheep,heads,URY-1828-2025,Uruguay,mitchell,22447500.0,177866.3552194432,8,4.1765949739573465,uruguay|mitchell|1860-1960,,
30.214470606181703,"rice, paddy",ha,PAK-1947-1949,Pakistan (1947-1949),mitchell,8666000.0,932577.4281563342,2,0.3075521700544461,pakistan|mitchell|1947-1948,,
30.209074556341672,rye,1000 tonnes,POL-1921-1945,Poland (1921-1945),fao1952,6854.0,388369.69735582283,1,0.0005841997172546179,poland|fao1952|1937-1939,,
30.194128545804837,"beans, dry",ha,ROU-1920-1940,Romania (1920-1940),juan,1085000.0,296126.08291605173,7,0.12134742824336048,romania|juan|1920-1939,,
30.180116977208467,cheese,1000 tonnes,BGR-1919-1940,Bulgaria (1919-1940),fao1952,112.0,103263.13610091528,1,3.5937825325530566e-05,bulgaria|fao1952|1937-1939,,
30.15948510415061,flax fibre and tow,tonnes,LTU-1940-1991,Lithuanian SSR,juan,28900.0,55903.56442743159,1,0.017140931543133633,lithuania|juan|1940-1940,,
30.120721154515785,pesticides sulphur dust,tonnes,ITA-1919-2025,Italy,fao1952,5425.0,300310.4439810905,9,0.000599741278161007,italy|fao1952|1937-1951; ltaly|fao1952|1949-1951,,
30.117127185041266,sesame seed,tonnes,SLV-1821-2025,El Salvador,juan,2700.0,20558.112635569574,8,0.004360808143068674,el salvador|juan|1900-1960,,
29.90317255405957,"eggs, hen, in shell",tonnes,BMU-1684-1968,British Crown Colony of Bermuda,iia,107.8,67.8255295223494,17,0.05315061583743646,bermuda|iia|1930-1945,,
29.846481847423753,broad beans,1000 tonnes,ITA-1919-2025,Italy,fao1952,476.5,300310.4439810905,4,5.31617566225664e-05,italy|fao1952|1937-1951; ltaly|fao1952|1949-1951,,
29.813790581139287,wine,1000 tonnes,ITA-1919-2025,Italy,fao1952,3957.0,300310.4439810905,4,0.00044195537252680715,italy|fao1952|1937-1951; ltaly|fao1952|1949-1951,,
29.80560605989096,jute,ha,TWN-1895-1945,Formosa (Japanese Taiwan),iia,2512.0,35993.63707155193,25,0.0023415096106856885,china taiwan province of|iia|1909-1944,,
29.768764606171462,camels,heads,SOM-1960-2025,Somalia,mitchell,2667000.0,635881.790373396,1,0.1408918317235133,somalia|mitchell|1960-1960,,
29.73947765399726,potatoes,ha,DEU-1920-1938,Germany (1920-1938),juan,2801950.0,470825.35311272315,18,0.200109268354486,germany|juan|1920-1937,,
29.738866402513125,cotton lint,tonnes,EGY-1925-1967,Egypt (1925-1967),mitchell,363000.0,998328.4240959982,35,0.01222668655598026,egypt|mitchell|1925-1960,,
29.714573706890512,abaca,1000 hectares,PHL-1800-2025,Philippines,fao1952,291.5,291824.6113461748,4,3.361608546135171e-05,philippines|fao1952|1937-1951,,
29.710736300515013,sunflower seed,ha,HUN-1920-1938,Hungary (1920-1938),juan,158000.0,93004.31166177182,8,0.05717953106849637,hungary|juan|1920-1937,,
29.615818881233395,meat,1000 tonnes,HKG-1842-2025,Hong Kong,fao1952,5.0,1128.3490558475178,4,0.00014962452649997936,hong kong|fao1952|1937-1951,,
29.54263022235146,"tobacco, unmanufactured",ha,GRC-1947-2025,Greece (1947-2025),juan,100500.0,129841.0864350498,14,0.02620020940601075,greece|juan|1947-1960,,
29.4993416020405,grapefruit (inc. pomelos),tonnes,PAL-1920-1948,Palestine (1920-1948),iia,46500.0,27008.92924128763,9,0.05836241612061964,israel|iia|1922-1945,,
29.486503522237783,dry peas,1000 hectares,TWN-1945-2025,Taiwan,fao1952,39.5,35993.63707155193,2,3.721757608611355e-05,china taiwan|fao1952|1948-1951; taiwan|fao1952|1949-1951,,
29.459562759864212,poultry,1000 heads,F77-1949-1990,East Germany,fao1952,15764.0,109271.16029246466,5,0.004897050411867877,germany eastern|fao1952|1949-1951,,
29.432544593663863,"rice, paddy",ha,PAK-1949-1971,Pakistan (1949-1971),mitchell,9182000.0,1014356.6530305491,12,0.3075521700544461,pakistan|mitchell|1949-1960,,
29.271836769009717,"groundnuts, with shell",tonnes,IND-1949-2025,India,mitchell,3933500.0,3151797.0640165973,12,0.04263545805358459,india|mitchell|1949-1960,,
29.251134812729465,potatoes,tonnes,AUT-1919-2025,Austria,juan,2557500.0,84021.14316677154,42,1.040601234644152,austria|juan|1919-1960,,
29.16637704183076,tractors all purposes,number,BRB-1800-2025,Barbados,fao1952,139.5,434.58445270912586,2,0.011005696608006713,british west indies barbados|fao1952|1935-1951; br west indies barbados|fao1952|1950-1951,,
29.110449968641692,potatoes,ha,DEU-1938-1945,Germany (1938-1945),juan,2893000.0,496629.26877206715,7,0.200109268354486,germany|juan|1938-1944,,
29.106307241802124,p,tonnes,NLD-1830-2025,Netherlands,iia,350000.0,38295.46118907003,17,0.3140028796474058,netherlands|iia|1909-1945,,
29.101306001462614,linseed,ha,LTU-1940-1991,Lithuanian SSR,juan,94000.0,55903.56442743159,1,0.05777977874840182,lithuania|juan|1940-1940,,
29.07103096336754,"cocoa, beans",ha,DOM-1800-2025,Dominican Republic,juan,54250.0,48332.9008946207,4,0.0386097017629915,dominican republic|juan|1900-1960,,
29.0668473112431,pesticides ddt,tonnes,HAWI-1898-1959,Territory of Hawaii,fao1952,120.0,16631.877439866264,3,0.00024822301177225895,hawaii|fao1952|1937-1951,,
29.051426334648713,oranges,tonnes,ESP-1800-2025,Spain,iia,1181224.3,506132.2152565572,3,0.08033428485482855,spain|iia|1909-1945,,
29.003873680411832,crawler tractors agriculture,number,JAM-1800-2025,Jamaica,fao1952,322.0,11001.039856468184,3,0.001009174175679762,british west indies jamaica|fao1952|1938-1951; jamaica|fao1952|1949-1951; br west indies jamaica|fao1952|1949-1951,,
28.9267378908308,potatoes,ha,F51-1945-1947,Czechoslovakia (1945-1947),juan,647000.0,111773.18236346252,2,0.200109268354486,czechoslovakia|juan|1945-1946,,
28.887736315124055,"groundnuts, with shell",ha,MMR-1885-2025,Myanmar,iia,306000.0,675971.0487679241,13,0.01567039051079133,myanmar|iia|1933-1945,,
28.884540663624527,cotton lint,ha,IND-1914-1937,India (1914-1937),iia,9563060.0,4889738.947332932,17,0.06770889735806021,india|iia|1914-1936,,
28.880070228952484,"fertilizer, mixed",tonnes,ITA-1870-1919,Italy (1870-1919),iia,381576.5,284847.5059880116,10,0.04638429433240089,italy|iia|1909-1918,,
28.858943511158454,rye,1000 hectares,POL-1921-1945,Poland (1921-1945),fao1952,5352.0,388369.69735582283,1,0.00047751865216439054,poland|fao1952|1937-1939,,
28.856821610272867,potatoes,ha,POL-1920-1921,Poland (1920-1921),juan,1643600.0,284629.8433655667,1,0.200109268354486,poland|juan|1920-1920,,
28.831870076002836,total tractors agriculture,number,LUX-1839-2025,Luxembourg,fao1952,997.0,2590.86862192315,3,0.013346793917923224,luxembourg|fao1952|1937-1951,,
28.82522592086851,sweet potatoes yams,1000 tonnes,VCT-1833-2025,Saint Vincent and the Grenadines,fao1952,8.0,393.7157412058466,3,0.0007049113258430571,british west indies st vincent|fao1952|1939-1951; br west indies st vincent|fao1952|1949-1951; windward islands st vincent|fao1952|1950-1950,,
28.79838115953757,pesticides pyrethrum,tonnes,KOR-1948-2025,South Korea,fao1952,59.0,97096.9362708301,2,2.1099803435239825e-05,korea south|fao1952|1948-1951; korea|fao1952|1949-1951,,
28.7608695996799,grapes,1000 tonnes,ITA-1919-2025,Italy,fao1952,4224.5,300310.4439810905,10,0.0004891058591250472,italy|fao1952|1937-1951; ltaly|fao1952|1949-1951,,
28.701495865097087,tractors all purposes,number,BEL-1831-2025,Belgium,fao1952,9695.0,30692.03925557064,1,0.011005696608006713,belgium|fao1952|1937-1951,,
28.69008345274325,barley,tonnes,DNK-1920-2025,Denmark,juan,1248900.0,42638.10583746177,41,1.02093466651402,denmark|juan|1920-1960,,
28.66728036114775,poultry,1000 heads,CHE-1800-2025,Switzerland,fao1952,5822.0,41471.63260807535,6,0.004897050411867877,switzerland|fao1952|1936-1951,,
28.561328635960113,n,tonnes,GBR-1800-1921,United Kingdom (to 1921),iia,399063.0,313550.3999074049,12,0.04456107893823611,united kingdom|iia|1909-1920,,
28.54101267902616,commercial phosphoric acid,1000 tonnes,DNK-1920-2025,Denmark,fao1952,75.65,42638.10583746177,8,6.216438630535554e-05,denmark|fao1952|1937-1951,,
28.474155170599282,milk,1000 tonnes,GBR-1921-2025,United Kingdom,fao1952,9754.0,243963.92905649156,5,0.0014041266581749038,united kingdom|fao1952|1937-1951; united kingdom great britain|fao1952|1937-1951,,
28.444974847146273,funflower seed,1000 hectares,BGR-1919-1940,Bulgaria (1919-1940),fao1952,152.0,103263.13610091528,1,5.174789919115008e-05,bulgaria|fao1952|1937-1939,,
28.436096043669625,"milk, whole fresh cow",tonnes,DNK-1920-2025,Denmark,iia,4133000.0,42638.10583746177,8,3.4087686699863613,denmark|iia|1920-1945,,
